,part,trialId,charId,l,b,r,t,char
0,2,11,285,1055,396,1070,489,t
0,2,11,286,1070,396,1085,489,t
0,2,11,287,1085,396,1100,489,e
0,2,11,288,1100,396,1122,489,n
0,2,11,289,1122,396,1145,489,e
0,2,11,290,1145,396,1160,489,l
0,2,11,291,1160,396,1175,489,l
0,2,11,292,1175,396,1190,489,e
0,2,11,293,1190,396,1212,489,r
0,2,11,294,1212,396,1235,489,s
0,2,11,295,1235,396,1250,489,t
0,2,11,296,1250,396,1265,489,r
0,2,11,297,1265,396,1280,489,a
0,2,11,298,1280,396,1295,489,n
0,2,11,299,1295,396,1310,489,d
0,2,11,300,1310,396,1325,489,e
0,2,11,301,1325,396,1347,489,n
0,2,11,302,1347,396,1370,489,e
0,2,11,303,1370,396,1385,489,l
0,2,11,304,1385,396,1400,489,l
0,2,11,305,1400,396,1415,489,e
0,2,11,306,1415,396,1437,489,r
0,2,11,307,1437,396,1460,489,h
0,2,11,308,1460,396,1475,489,v
0,2,11,309,1475,396,1490,489,o
0,2,11,310,1490,396,1512,489,r
0,2,11,311,1512,396,1535,489,d
0,2,11,312,1535,396,1550,489,e
0,2,11,313,1550,396,1572,489,t
0,2,11,314,1572,396,1595,489,n
0,2,11,315,1595,396,1610,489,æ
0,2,11,316,1610,396,1625,489,r
0,2,11,317,1625,396,1640,489,m
0,2,11,318,1640,396,1655,489,e
0,2,11,319,1655,396,1670,489,s
0,2,11,320,1670,396,1685,489,t
0,2,11,321,1685,396,1710,489,e
0,2,11,322,190,489,215,582,b
0,2,11,323,215,489,230,582,å
0,2,11,324,230,489,252,582,l
0,2,11,325,252,489,275,582,n
0,2,11,326,275,489,297,582,u
0,2,11,327,297,489,320,582,e
0,2,11,328,320,489,335,582,r
0,2,11,329,335,489,357,582,","
0,2,11,330,357,489,380,582,o
0,2,11,331,380,489,402,582,g
0,2,11,332,402,489,425,582,k
0,2,11,333,425,489,440,582,a
0,2,11,334,440,489,455,582,s
0,2,11,335,455,489,470,582,t
0,2,11,336,470,489,492,582,e
0,2,11,337,492,489,515,582,d
0,2,11,338,515,489,530,582,e
0,2,11,339,530,489,552,582,t
0,2,11,340,552,489,582,582,i
0,2,11,341,582,489,605,582,f
0,2,11,342,605,489,620,582,l
0,2,11,343,620,489,635,582,a
0,2,11,344,635,489,650,582,m
0,2,11,345,650,489,665,582,m
0,2,11,346,665,489,680,582,e
0,2,11,347,680,489,695,582,r
0,2,11,348,695,489,710,582,n
0,2,11,349,710,489,725,582,e
0,2,11,350,725,489,747,582,.
0,2,11,351,747,489,770,582,F
0,2,11,352,770,489,785,582,o
0,2,11,353,785,489,800,582,r
0,2,11,354,800,489,815,582,e
0,2,11,355,815,489,830,582,s
0,2,11,356,830,489,845,582,t
0,2,11,357,845,489,860,582,i
0,2,11,358,860,489,882,582,l
0,2,11,359,882,489,905,582,j
0,2,11,360,905,489,920,582,e
0,2,11,361,920,489,942,582,r
0,2,11,362,942,489,965,582,a
0,2,11,363,965,489,987,582,t
0,2,11,364,987,489,1010,582,d
0,2,11,365,1010,489,1025,582,e
0,2,11,366,1025,489,1047,582,r
0,2,11,367,1047,489,1070,582,v
0,2,11,368,1070,489,1085,582,a
0,2,11,369,1085,489,1107,582,r
0,2,11,370,1107,489,1130,582,e
0,2,11,371,1130,489,1152,582,n
0,2,11,372,1152,489,1175,582,a
0,2,11,373,1175,489,1190,582,n
0,2,11,374,1190,489,1205,582,d
0,2,11,375,1205,489,1220,582,e
0,2,11,376,1220,489,1242,582,n
0,2,11,377,1242,489,1265,582,v
0,2,11,378,1265,489,1280,582,e
0,2,11,379,1280,489,1295,582,r
0,2,11,380,1295,489,1310,582,d
0,2,11,381,1310,489,1325,582,e
0,2,11,382,1325,489,1340,582,n
0,2,11,383,1340,489,1362,582,","
0,2,11,384,1362,489,1385,582,u
0,2,11,385,1385,489,1400,582,d
0,2,11,386,1400,489,1415,582,e
0,2,11,387,1415,489,1437,582,n
0,2,11,388,1437,489,1460,582,a
0,2,11,389,1460,489,1475,582,l
0,2,11,390,1475,489,1490,582,l
0,2,11,391,1490,489,1512,582,e
0,2,11,392,1512,489,1535,582,j
0,2,11,393,1535,489,1550,582,e
0,2,11,394,1550,489,1565,582,r
0,2,11,395,1565,489,1580,582,e
0,2,11,396,1580,489,1605,582,s
0,2,11,397,190,582,215,651,p
0,2,11,398,215,582,230,651,r
0,2,11,399,230,582,245,651,o
0,2,11,400,245,582,260,651,b
0,2,11,401,260,582,275,651,l
0,2,11,402,275,582,290,651,e
0,2,11,403,290,582,305,651,m
0,2,11,404,305,582,320,651,e
0,2,11,405,320,582,335,651,r
0,2,11,406,335,582,357,651,","
0,2,11,407,357,582,380,651,s
0,2,11,408,380,582,395,651,o
0,2,11,409,395,582,417,651,m
0,2,11,410,417,582,440,651,m
0,2,11,411,440,582,455,651,a
0,2,11,412,455,582,477,651,n
0,2,11,413,477,582,500,651,k
0,2,11,414,500,582,515,651,u
0,2,11,415,515,582,530,651,n
0,2,11,416,530,582,545,651,n
0,2,11,417,545,582,567,651,e
0,2,11,418,567,582,590,651,t
0,2,11,419,590,582,605,651,r
0,2,11,420,605,582,620,651,æ
0,2,11,421,620,582,635,651,d
0,2,11,422,635,582,657,651,e
0,2,11,423,657,582,680,651,o
0,2,11,424,680,582,695,651,v
0,2,11,425,695,582,710,651,e
0,2,11,426,710,582,732,651,r
0,2,11,427,732,582,755,651,i
0,2,11,428,755,582,777,651,","
0,2,11,429,777,582,800,651,v
0,2,11,430,800,582,815,651,u
0,2,11,431,815,582,830,651,p
0,2,11,432,830,582,845,651,t
0,2,11,433,845,582,860,651,i
0,2,11,434,860,582,882,651,","
0,2,11,435,882,582,905,651,s
0,2,11,436,905,582,927,651,å
0,2,11,437,927,582,950,651,v
0,2,11,438,950,582,965,651,a
0,2,11,439,965,582,987,651,r
0,2,11,440,987,582,1010,651,a
0,2,11,441,1010,582,1025,651,l
0,2,11,442,1025,582,1047,651,t
0,2,11,443,1047,582,1070,651,d
0,2,11,444,1070,582,1085,651,e
0,2,11,445,1085,582,1107,651,t
0,2,11,446,1107,582,1130,651,f
0,2,11,447,1130,582,1145,651,o
0,2,11,448,1145,582,1160,651,r
0,2,11,449,1160,582,1175,651,f
0,2,11,450,1175,582,1190,651,æ
0,2,11,451,1190,582,1205,651,r
0,2,11,452,1205,582,1220,651,d
0,2,11,453,1220,582,1235,651,e
0,2,11,454,1235,582,1250,651,l
0,2,11,455,1250,582,1265,651,i
0,2,11,456,1265,582,1280,651,g
0,2,11,457,1280,582,1302,651,e
0,2,11,458,1302,582,1325,651,v
0,2,11,459,1325,582,1340,651,æ
0,2,11,460,1340,582,1355,651,k
0,2,11,461,1355,582,1380,651,.
0,2,11,462,190,136,215,208,S
0,2,11,463,215,136,230,208,p
0,2,11,464,230,136,245,208,ø
0,2,11,465,245,136,260,208,r
0,2,11,466,260,136,275,208,g
0,2,11,467,275,136,290,208,s
0,2,11,468,290,136,305,208,m
0,2,11,469,305,136,320,208,å
0,2,11,470,320,136,335,208,l
0,2,11,471,335,136,360,208,:
0,2,11,472,190,208,215,280,F
0,2,11,473,215,208,230,280,ø
0,2,11,474,230,208,245,280,l
0,2,11,475,245,208,260,280,e
0,2,11,476,260,208,282,280,r
0,2,11,477,282,208,305,280,t
0,2,11,478,305,208,320,280,a
0,2,11,479,320,208,335,280,l
0,2,11,480,335,208,350,280,e
0,2,11,481,350,208,365,280,r
0,2,11,482,365,208,380,280,e
0,2,11,483,380,208,402,280,n
0,2,11,484,402,208,425,280,u
0,2,11,485,425,208,440,280,b
0,2,11,486,440,208,455,280,e
0,2,11,487,455,208,470,280,h
0,2,11,488,470,208,485,280,a
0,2,11,489,485,208,507,280,g
0,2,11,490,507,208,530,280,v
0,2,11,491,530,208,545,280,e
0,2,11,492,545,208,567,280,d
0,2,11,493,567,208,590,280,r
0,2,11,494,590,208,605,280,u
0,2,11,495,605,208,620,280,d
0,2,11,496,620,208,635,280,e
0,2,11,497,635,208,650,280,k
0,2,11,498,650,208,665,280,u
0,2,11,499,665,208,680,280,v
0,2,11,500,680,208,695,280,e
0,2,11,501,695,208,710,280,r
0,2,11,502,710,208,725,280,t
0,2,11,503,725,208,740,280,e
0,2,11,504,740,208,755,280,r
0,2,11,505,755,208,780,280,?
0,2,5,1,190,136,215,204,'
0,2,5,2,215,136,230,204,J
0,2,5,3,230,136,245,204,a
0,2,5,4,245,136,260,204,m
0,2,5,5,260,136,275,204,e
0,2,5,6,275,136,297,204,n
0,2,5,7,297,136,320,204,h
0,2,5,8,320,136,335,204,v
0,2,5,9,335,136,350,204,a
0,2,5,10,350,136,372,204,d
0,2,5,11,372,136,395,204,e
0,2,5,12,395,136,417,204,r
0,2,5,13,417,136,440,204,d
0,2,5,14,440,136,455,204,e
0,2,5,15,455,136,477,204,r
0,2,5,16,477,136,507,204,i
0,2,5,17,507,136,530,204,d
0,2,5,18,530,136,545,204,e
0,2,5,19,545,136,567,204,t
0,2,5,20,567,136,590,204,s
0,2,5,21,590,136,605,204,k
0,2,5,22,605,136,620,204,a
0,2,5,23,620,136,635,204,b
0,2,5,24,635,136,650,204,?
0,2,5,25,650,136,672,204,'
0,2,5,26,672,136,695,204,D
0,2,5,27,695,136,710,204,e
0,2,5,28,710,136,732,204,r
0,2,5,29,732,136,755,204,e
0,2,5,30,755,136,777,204,r
0,2,5,31,777,136,800,204,e
0,2,5,32,800,136,822,204,n
0,2,5,33,822,136,845,204,o
0,2,5,34,845,136,860,204,p
0,2,5,35,860,136,875,204,f
0,2,5,36,875,136,890,204,a
0,2,5,37,890,136,905,204,t
0,2,5,38,905,136,920,204,t
0,2,5,39,920,136,935,204,e
0,2,5,40,935,136,950,204,l
0,2,5,41,950,136,965,204,s
0,2,5,42,965,136,987,204,e
0,2,5,43,987,136,1010,204,a
0,2,5,44,1010,136,1032,204,f
0,2,5,45,1032,136,1055,204,a
0,2,5,46,1055,136,1077,204,t
0,2,5,47,1077,136,1100,204,k
0,2,5,48,1100,136,1115,204,v
0,2,5,49,1115,136,1130,204,i
0,2,5,50,1130,136,1145,204,n
0,2,5,51,1145,136,1160,204,d
0,2,5,52,1160,136,1175,204,e
0,2,5,53,1175,136,1197,204,r
0,2,5,54,1197,136,1220,204,o
0,2,5,55,1220,136,1242,204,g
0,2,5,56,1242,136,1265,204,m
0,2,5,57,1265,136,1280,204,æ
0,2,5,58,1280,136,1295,204,n
0,2,5,59,1295,136,1317,204,d
0,2,5,60,1317,136,1340,204,s
0,2,5,61,1340,136,1355,204,k
0,2,5,62,1355,136,1370,204,a
0,2,5,63,1370,136,1392,204,l
0,2,5,64,1392,136,1415,204,t
0,2,5,65,1415,136,1430,204,æ
0,2,5,66,1430,136,1445,204,n
0,2,5,67,1445,136,1460,204,k
0,2,5,68,1460,136,1475,204,e
0,2,5,69,1475,136,1497,204,","
0,2,5,70,1497,136,1520,204,f
0,2,5,71,1520,136,1535,204,ø
0,2,5,72,1535,136,1550,204,l
0,2,5,73,1550,136,1565,204,e
0,2,5,74,1565,136,1587,204,","
0,2,5,75,1587,136,1610,204,k
0,2,5,76,1610,136,1625,204,l
0,2,5,77,1625,136,1640,204,æ
0,2,5,78,1640,136,1655,204,d
0,2,5,79,1655,136,1680,204,e
0,2,5,80,190,204,215,298,s
0,2,5,81,215,204,230,298,i
0,2,5,82,230,204,252,298,g
0,2,5,83,252,204,275,298,o
0,2,5,84,275,204,297,298,g
0,2,5,85,297,204,320,298,h
0,2,5,86,320,204,335,298,a
0,2,5,87,335,204,350,298,n
0,2,5,88,350,204,365,298,d
0,2,5,89,365,204,380,298,l
0,2,5,90,380,204,402,298,e
0,2,5,91,402,204,425,298,f
0,2,5,92,425,204,440,298,o
0,2,5,93,440,204,455,298,r
0,2,5,94,455,204,470,298,s
0,2,5,95,470,204,485,298,k
0,2,5,96,485,204,500,298,e
0,2,5,97,500,204,515,298,l
0,2,5,98,515,204,530,298,l
0,2,5,99,530,204,545,298,i
0,2,5,100,545,204,560,298,g
0,2,5,101,560,204,582,298,t
0,2,5,102,582,204,612,298,–
0,2,5,103,612,204,635,298,f
0,2,5,104,635,204,650,298,o
0,2,5,105,650,204,665,298,r
0,2,5,106,665,204,680,298,d
0,2,5,107,680,204,702,298,i
0,2,5,108,702,204,725,298,n
0,2,5,109,725,204,740,298,o
0,2,5,110,740,204,755,298,g
0,2,5,111,755,204,770,298,l
0,2,5,112,770,204,792,298,e
0,2,5,113,792,204,815,298,e
0,2,5,114,815,204,837,298,r
0,2,5,115,837,204,860,298,k
0,2,5,116,860,204,875,298,v
0,2,5,117,875,204,890,298,i
0,2,5,118,890,204,905,298,n
0,2,5,119,905,204,920,298,d
0,2,5,120,920,204,935,298,e
0,2,5,121,935,204,957,298,r
0,2,5,122,957,204,980,298,o
0,2,5,123,980,204,1002,298,g
0,2,5,124,1002,204,1025,298,a
0,2,5,125,1025,204,1040,298,n
0,2,5,126,1040,204,1055,298,d
0,2,5,127,1055,204,1070,298,r
0,2,5,128,1070,204,1092,298,e
0,2,5,129,1092,204,1115,298,e
0,2,5,130,1115,204,1137,298,r
0,2,5,131,1137,204,1160,298,m
0,2,5,132,1160,204,1175,298,æ
0,2,5,133,1175,204,1190,298,n
0,2,5,134,1190,204,1205,298,d
0,2,5,135,1205,204,1227,298,.
0,2,5,136,1227,204,1250,298,K
0,2,5,137,1250,204,1265,298,ø
0,2,5,138,1265,204,1280,298,n
0,2,5,139,1280,204,1295,298,s
0,2,5,140,1295,204,1310,298,r
0,2,5,141,1310,204,1325,298,o
0,2,5,142,1325,204,1340,298,l
0,2,5,143,1340,204,1355,298,l
0,2,5,144,1355,204,1370,298,e
0,2,5,145,1370,204,1392,298,r
0,2,5,146,1392,204,1415,298,k
0,2,5,147,1415,204,1430,298,a
0,2,5,148,1430,204,1445,298,l
0,2,5,149,1445,204,1460,298,d
0,2,5,150,1460,204,1475,298,e
0,2,5,151,1475,204,1497,298,r
0,2,5,152,1497,204,1520,298,v
0,2,5,153,1520,204,1542,298,i
0,2,5,154,1542,204,1565,298,d
0,2,5,155,1565,204,1580,298,e
0,2,5,156,1580,204,1595,298,t
0,2,5,157,1595,204,1617,298,.
0,2,5,158,1617,204,1640,298,M
0,2,5,159,1640,204,1655,298,e
0,2,5,160,1655,204,1680,298,n
0,2,5,161,190,298,215,393,d
0,2,5,162,215,298,230,393,e
0,2,5,163,230,298,252,393,t
0,2,5,164,252,298,275,393,r
0,2,5,165,275,298,290,393,æ
0,2,5,166,290,298,305,393,k
0,2,5,167,305,298,320,393,k
0,2,5,168,320,298,335,393,e
0,2,5,169,335,298,357,393,r
0,2,5,170,357,298,380,393,f
0,2,5,171,380,298,395,393,a
0,2,5,172,395,298,410,393,k
0,2,5,173,410,298,425,393,t
0,2,5,174,425,298,440,393,i
0,2,5,175,440,298,455,393,s
0,2,5,176,455,298,477,393,k
0,2,5,177,477,298,500,393,m
0,2,5,178,500,298,515,393,e
0,2,5,179,515,298,530,393,g
0,2,5,180,530,298,545,393,e
0,2,5,181,545,298,567,393,t
0,2,5,182,567,298,590,393,l
0,2,5,183,590,298,605,393,æ
0,2,5,184,605,298,620,393,n
0,2,5,185,620,298,635,393,g
0,2,5,186,635,298,650,393,e
0,2,5,187,650,298,665,393,r
0,2,5,188,665,298,687,393,e
0,2,5,189,687,298,710,393,e
0,2,5,190,710,298,725,393,n
0,2,5,191,725,298,747,393,d
0,2,5,192,747,298,770,393,b
0,2,5,193,770,298,785,393,a
0,2,5,194,785,298,800,393,r
0,2,5,195,800,298,822,393,e
0,2,5,196,822,298,845,393,t
0,2,5,197,845,298,860,393,i
0,2,5,198,860,298,882,393,l
0,2,5,199,882,298,905,393,r
0,2,5,200,905,298,920,393,o
0,2,5,201,920,298,935,393,l
0,2,5,202,935,298,950,393,l
0,2,5,203,950,298,965,393,e
0,2,5,204,965,298,980,393,r
0,2,5,205,980,298,1002,393,","
0,2,5,206,1002,298,1025,393,v
0,2,5,207,1025,298,1047,393,i
0,2,5,208,1047,298,1070,393,s
0,2,5,209,1070,298,1085,393,p
0,2,5,210,1085,298,1100,393,i
0,2,5,211,1100,298,1115,393,l
0,2,5,212,1115,298,1130,393,l
0,2,5,213,1130,298,1145,393,e
0,2,5,214,1145,298,1167,393,r
0,2,5,215,1167,298,1197,393,–
0,2,5,216,1197,298,1220,393,r
0,2,5,217,1220,298,1235,393,o
0,2,5,218,1235,298,1250,393,l
0,2,5,219,1250,298,1265,393,l
0,2,5,220,1265,298,1280,393,e
0,2,5,221,1280,298,1295,393,r
0,2,5,222,1295,298,1310,393,n
0,2,5,223,1310,298,1332,393,e
0,2,5,224,1332,298,1355,393,i
0,2,5,225,1355,298,1370,393,n
0,2,5,226,1370,298,1385,393,v
0,2,5,227,1385,298,1400,393,a
0,2,5,228,1400,298,1415,393,d
0,2,5,229,1415,298,1430,393,e
0,2,5,230,1430,298,1445,393,r
0,2,5,231,1445,298,1460,393,e
0,2,5,232,1460,298,1482,393,r
0,2,5,233,1482,298,1505,393,v
0,2,5,234,1505,298,1520,393,o
0,2,5,235,1520,298,1535,393,r
0,2,5,236,1535,298,1550,393,e
0,2,5,237,1550,298,1572,393,s
0,2,5,238,1572,298,1595,393,t
0,2,5,239,1595,298,1610,393,a
0,2,5,240,1610,298,1625,393,n
0,2,5,241,1625,298,1640,393,k
0,2,5,242,1640,298,1655,393,e
0,2,5,243,1655,298,1680,393,r
0,2,5,244,190,393,215,489,o
0,2,5,245,215,393,237,489,g
0,2,5,246,237,393,260,489,v
0,2,5,247,260,393,275,489,o
0,2,5,248,275,393,290,489,r
0,2,5,249,290,393,305,489,e
0,2,5,250,305,393,327,489,s
0,2,5,251,327,393,350,489,f
0,2,5,252,350,393,365,489,ø
0,2,5,253,365,393,380,489,l
0,2,5,254,380,393,395,489,e
0,2,5,255,395,393,410,489,l
0,2,5,256,410,393,425,489,s
0,2,5,257,425,393,440,489,e
0,2,5,258,440,393,455,489,r
0,2,5,259,455,393,477,489,","
0,2,5,260,477,393,500,489,s
0,2,5,261,500,393,515,489,a
0,2,5,262,515,393,523,489,̊
0,2,5,263,523,393,545,489,v
0,2,5,264,545,393,567,489,i
0,2,5,265,567,393,590,489,n
0,2,5,266,590,393,605,489,æ
0,2,5,267,605,393,620,489,s
0,2,5,268,620,393,635,489,t
0,2,5,269,635,393,650,489,e
0,2,5,270,650,393,672,489,n
0,2,5,271,672,393,695,489,i
0,2,5,272,695,393,710,489,k
0,2,5,273,710,393,725,489,k
0,2,5,274,725,393,747,489,e
0,2,5,275,747,393,770,489,k
0,2,5,276,770,393,785,489,a
0,2,5,277,785,393,807,489,n
0,2,5,278,807,393,830,489,t
0,2,5,279,830,393,845,489,æ
0,2,5,280,845,393,860,489,n
0,2,5,281,860,393,875,489,k
0,2,5,282,875,393,897,489,e
0,2,5,283,897,393,920,489,u
0,2,5,284,920,393,935,489,d
0,2,5,285,935,393,950,489,e
0,2,5,286,950,393,972,489,n
0,2,5,287,972,393,995,489,f
0,2,5,288,995,393,1010,489,o
0,2,5,289,1010,393,1032,489,r
0,2,5,290,1032,393,1055,489,r
0,2,5,291,1055,393,1070,489,o
0,2,5,292,1070,393,1085,489,l
0,2,5,293,1085,393,1100,489,l
0,2,5,294,1100,393,1115,489,e
0,2,5,295,1115,393,1130,489,n
0,2,5,296,1130,393,1152,489,","
0,2,5,297,1152,393,1175,489,s
0,2,5,298,1175,393,1190,489,a
0,2,5,299,1190,393,1198,489,̊
0,2,5,300,1198,393,1220,489,l
0,2,5,301,1220,393,1235,489,æ
0,2,5,302,1235,393,1250,489,n
0,2,5,303,1250,393,1265,489,g
0,2,5,304,1265,393,1287,489,e
0,2,5,305,1287,393,1310,489,s
0,2,5,306,1310,393,1325,489,k
0,2,5,307,1325,393,1340,489,a
0,2,5,308,1340,393,1355,489,b
0,2,5,309,1355,393,1370,489,e
0,2,5,310,1370,393,1392,489,t
0,2,5,311,1392,393,1415,489,o
0,2,5,312,1415,393,1430,489,m
0,2,5,313,1430,393,1445,489,s
0,2,5,314,1445,393,1460,489,l
0,2,5,315,1460,393,1475,489,u
0,2,5,316,1475,393,1490,489,t
0,2,5,317,1490,393,1505,489,t
0,2,5,318,1505,393,1520,489,e
0,2,5,319,1520,393,1542,489,r
0,2,5,320,1542,393,1565,489,o
0,2,5,321,1565,393,1580,489,s
0,2,5,322,1580,393,1602,489,","
0,2,5,323,1602,393,1625,489,o
0,2,5,324,1625,393,1647,489,g
0,2,5,325,1647,393,1680,489,i
0,2,5,326,190,489,215,558,h
0,2,5,327,215,489,230,558,v
0,2,5,328,230,489,245,558,e
0,2,5,329,245,489,260,558,r
0,2,5,330,260,489,282,558,t
0,2,5,331,282,489,305,558,f
0,2,5,332,305,489,320,558,a
0,2,5,333,320,489,335,558,l
0,2,5,334,335,489,357,558,d
0,2,5,335,357,489,380,558,f
0,2,5,336,380,489,395,558,ø
0,2,5,337,395,489,410,558,r
0,2,5,338,410,489,425,558,s
0,2,5,339,425,489,447,558,t
0,2,5,340,447,489,470,558,o
0,2,5,341,470,489,492,558,g
0,2,5,342,492,489,515,558,f
0,2,5,343,515,489,530,558,r
0,2,5,344,530,489,545,558,e
0,2,5,345,545,489,560,558,m
0,2,5,346,560,489,575,558,m
0,2,5,347,575,489,590,558,e
0,2,5,348,590,489,605,558,s
0,2,5,349,605,489,627,558,t
0,2,5,350,627,489,650,558,f
0,2,5,351,650,489,665,558,ø
0,2,5,352,665,489,680,558,l
0,2,5,353,680,489,695,558,e
0,2,5,354,695,489,717,558,r
0,2,5,355,717,489,740,558,v
0,2,5,356,740,489,762,558,i
0,2,5,357,762,489,785,558,m
0,2,5,358,785,489,800,558,a
0,2,5,359,800,489,808,558,̊
0,2,5,360,808,489,830,558,t
0,2,5,361,830,489,845,558,a
0,2,5,362,845,489,860,558,g
0,2,5,363,860,489,882,558,e
0,2,5,364,882,489,905,558,h
0,2,5,365,905,489,920,558,e
0,2,5,366,920,489,935,558,n
0,2,5,367,935,489,950,558,s
0,2,5,368,950,489,965,558,y
0,2,5,369,965,489,987,558,n
0,2,5,370,987,489,1010,558,t
0,2,5,371,1010,489,1025,558,i
0,2,5,372,1025,489,1047,558,l
0,2,5,373,1047,489,1070,558,d
0,2,5,374,1070,489,1085,558,e
0,2,5,375,1085,489,1100,558,m
0,2,5,376,1100,489,1122,558,","
0,2,5,377,1122,489,1145,558,d
0,2,5,378,1145,489,1160,558,e
0,2,5,379,1160,489,1182,558,r
0,2,5,380,1182,489,1205,558,e
0,2,5,381,1205,489,1227,558,r
0,2,5,382,1227,489,1257,558,i
0,2,5,383,1257,489,1280,558,s
0,2,5,384,1280,489,1295,558,k
0,2,5,385,1295,489,1310,558,a
0,2,5,386,1310,489,1325,558,b
0,2,5,387,1325,489,1340,558,e
0,2,5,388,1340,489,1355,558,t
0,2,5,389,1355,489,1370,558,.
0,2,5,390,1370,489,1385,558,.
0,2,5,391,1385,489,1410,558,.
0,2,5,392,190,136,215,208,S
0,2,5,393,215,136,230,208,p
0,2,5,394,230,136,245,208,ø
0,2,5,395,245,136,260,208,r
0,2,5,396,260,136,275,208,g
0,2,5,397,275,136,290,208,s
0,2,5,398,290,136,305,208,m
0,2,5,399,305,136,320,208,å
0,2,5,400,320,136,335,208,l
0,2,5,401,335,136,360,208,:
0,2,5,402,190,208,215,280,M
0,2,5,403,215,208,230,280,e
0,2,5,404,230,208,245,280,n
0,2,5,405,245,208,260,280,e
0,2,5,406,260,208,282,280,r
0,2,5,407,282,208,305,280,t
0,2,5,408,305,208,320,280,a
0,2,5,409,320,208,335,280,l
0,2,5,410,335,208,350,280,e
0,2,5,411,350,208,365,280,r
0,2,5,412,365,208,380,280,e
0,2,5,413,380,208,402,280,n
0,2,5,414,402,208,425,280,a
0,2,5,415,425,208,447,280,t
0,2,5,416,447,208,470,280,k
0,2,5,417,470,208,485,280,ø
0,2,5,418,485,208,500,280,n
0,2,5,419,500,208,515,280,s
0,2,5,420,515,208,530,280,r
0,2,5,421,530,208,545,280,o
0,2,5,422,545,208,560,280,l
0,2,5,423,560,208,575,280,l
0,2,5,424,575,208,590,280,e
0,2,5,425,590,208,612,280,r
0,2,5,426,612,208,635,280,b
0,2,5,427,635,208,650,280,å
0,2,5,428,650,208,665,280,d
0,2,5,429,665,208,687,280,e
0,2,5,430,687,208,710,280,p
0,2,5,431,710,208,725,280,å
0,2,5,432,725,208,740,280,v
0,2,5,433,740,208,755,280,i
0,2,5,434,755,208,770,280,r
0,2,5,435,770,208,785,280,k
0,2,5,436,785,208,800,280,e
0,2,5,437,800,208,822,280,r
0,2,5,438,822,208,845,280,h
0,2,5,439,845,208,860,280,v
0,2,5,440,860,208,875,280,o
0,2,5,441,875,208,890,280,r
0,2,5,442,890,208,905,280,d
0,2,5,443,905,208,920,280,a
0,2,5,444,920,208,942,280,n
0,2,5,445,942,208,965,280,v
0,2,5,446,965,208,987,280,i
0,2,5,447,987,208,1010,280,h
0,2,5,448,1010,208,1025,280,a
0,2,5,449,1025,208,1040,280,n
0,2,5,450,1040,208,1055,280,d
0,2,5,451,1055,208,1070,280,l
0,2,5,452,1070,208,1085,280,e
0,2,5,453,1085,208,1107,280,r
0,2,5,454,1107,208,1130,280,o
0,2,5,455,1130,208,1152,280,g
0,2,5,456,1152,208,1175,280,t
0,2,5,457,1175,208,1190,280,æ
0,2,5,458,1190,208,1205,280,n
0,2,5,459,1205,208,1220,280,k
0,2,5,460,1220,208,1235,280,e
0,2,5,461,1235,208,1250,280,r
0,2,5,462,1250,208,1275,280,?
0,2,7,1,190,137,215,208,D
0,2,7,2,215,137,230,208,e
0,2,7,3,230,137,252,208,r
0,2,7,4,252,137,275,208,e
0,2,7,5,275,137,297,208,r
0,2,7,6,297,137,320,208,n
0,2,7,7,320,137,335,208,e
0,2,7,8,335,137,350,208,m
0,2,7,9,350,137,365,208,l
0,2,7,10,365,137,380,208,i
0,2,7,11,380,137,402,208,g
0,2,7,12,402,137,425,208,a
0,2,7,13,425,137,440,208,n
0,2,7,14,440,137,455,208,d
0,2,7,15,455,137,470,208,r
0,2,7,16,470,137,492,208,e
0,2,7,17,492,137,515,208,s
0,2,7,18,515,137,530,208,o
0,2,7,19,530,137,552,208,m
0,2,7,20,552,137,575,208,l
0,2,7,21,575,137,590,208,i
0,2,7,22,590,137,605,208,g
0,2,7,23,605,137,620,208,n
0,2,7,24,620,137,635,208,e
0,2,7,25,635,137,657,208,r
0,2,7,26,657,137,680,208,o
0,2,7,27,680,137,702,208,s
0,2,7,28,702,137,725,208,m
0,2,7,29,725,137,740,208,e
0,2,7,30,740,137,755,208,r
0,2,7,31,755,137,777,208,e
0,2,7,32,777,137,800,208,e
0,2,7,33,800,137,815,208,l
0,2,7,34,815,137,830,208,l
0,2,7,35,830,137,845,208,e
0,2,7,36,845,137,867,208,r
0,2,7,37,867,137,890,208,m
0,2,7,38,890,137,905,208,i
0,2,7,39,905,137,920,208,n
0,2,7,40,920,137,935,208,d
0,2,7,41,935,137,950,208,r
0,2,7,42,950,137,965,208,e
0,2,7,43,965,137,987,208,","
0,2,7,44,987,137,1010,208,v
0,2,7,45,1010,137,1032,208,i
0,2,7,46,1032,137,1055,208,e
0,2,7,47,1055,137,1077,208,r
0,2,7,48,1077,137,1100,208,e
0,2,7,49,1100,137,1122,208,n
0,2,7,50,1122,137,1145,208,b
0,2,7,51,1145,137,1160,208,r
0,2,7,52,1160,137,1175,208,o
0,2,7,53,1175,137,1190,208,g
0,2,7,54,1190,137,1205,208,e
0,2,7,55,1205,137,1227,208,t
0,2,7,56,1227,137,1250,208,o
0,2,7,57,1250,137,1272,208,g
0,2,7,58,1272,137,1295,208,m
0,2,7,59,1295,137,1310,208,a
